AIR_TIME,ARR,ARR_Pr,ARR_delay_time,ARR_delay_times,DEP,DEP_Pr,DEP_delay_time,DEP_delay_times,DISTANCE,total_flight
106.0204082,DEN,0.153061224,62.33333333,15,PSP,0.183673469,52.16666667,18,776,98
145.3877551,DFW,0.142857143,93.42857143,7,PSP,0.142857143,95.85714286,7,1126,49
25.41935484,LAX,0.193548387,93.16666667,6,PSP,0.258064516,77.75,8,110,31
116.75,PDX,0.25,21,1,PSP,0.25,26,1,873,4
45.47096774,PHX,0.148387097,63.69565217,23,PSP,0.141935484,67.54545455,22,261,155
132.3076923,SEA,0.230769231,60.33333333,3,PSP,0.384615385,37,5,987,13
65.9527027,SFO,0.277027027,64.63414634,41,PSP,0.256756757,67.28947368,38,421,148
78.27419355,SLC,0.064516129,214.5,4,PSP,0.096774194,155.3333333,6,541,62
31.48076923,DEN,0.057692308,244.3333333,3,PUB,0.057692308,196,3,109,52
35.42307692,LBL,0.269230769,98.57142857,7,PUB,0.307692308,77.625,8,212,26
56.39325843,SEA,0.146067416,40.38461538,13,PUW,0.123595506,42.36363636,11,250,89
125.9550562,ATL,0.168539326,90.86666667,15,PVD,0.179775281,104.9375,16,903,89
0,AUS,0,0,0,PVD,0,0,0,1662,1
54.62916667,BWI,0.195833333,62.04255319,47,PVD,0.195833333,63.14893617,47,327,240
99.6626506,CLT,0.234939759,69.1025641,39,PVD,0.222891566,72.13513514,37,683,166
102.1111111,CVG,0.777777778,39.85714286,7,PVD,0.666666667,38.66666667,6,722,9
65.1504065,DCA,0.191056911,79.55319149,47,PVD,0.211382114,78.88461538,52,356,246
214.6129032,DEN,0.387096774,146,12,PVD,0.516129032,132.0625,16,1737,31
92.34579439,DTW,0.168224299,74.55555556,18,PVD,0.158878505,74.05882353,17,615,107
39.15217391,EWR,0.315217391,87.62068966,29,PVD,0.217391304,103.95,20,160,92
161.0967742,FLL,0.35483871,106.5454545,22,PVD,0.435483871,93.55555556,27,1188,62
64.44347826,IAD,0.226086957,131.3461538,26,PVD,0.191304348,157.2727273,22,371,115
141.3055556,MCO,0.288888889,69.73076923,52,PVD,0.266666667,77.70833333,48,1072,180
121.6179775,MDW,0.191011236,84.29411765,17,PVD,0.247191011,74.77272727,22,842,89
78.88888889,MYR,0.277777778,49.2,5,PVD,0.277777778,54.8,5,690,18
123.3252033,ORD,0.18699187,89.56521739,23,PVD,0.195121951,95.95833333,24,849,123
160.75,PGD,0.25,146,2,PVD,0.25,155.5,2,1184,8
49.42771084,PHL,0.162650602,54.7037037,27,PVD,0.144578313,66.95833333,24,237,166
160.875,PIE,0.125,121,1,PVD,0.125,127,1,1145,8
84.07142857,RDU,0.357142857,65.6,5,PVD,0.428571429,54.66666667,6,566,14
157.375,TPA,0.222222222,74.0625,16,PVD,0.236111111,72.17647059,17,1136,72
70.8,AZA,0.175,48,7,PVU,0.2,39.25,8,477,40
80.88888889,LAX,0.111111111,47,1,PVU,0.111111111,19,1,569,9
138.2954545,ATL,0.147727273,110.3076923,13,PWM,0.25,81.31818182,22,1027,88
68.78151261,BWI,0.218487395,87.03846154,26,PWM,0.235294118,83.21428571,28,452,119
116.1333333,CLT,0.2,91.91666667,12,PWM,0.25,75.8,15,813,60
80.0915493,DCA,0.211267606,85.6,30,PWM,0.204225352,88.72413793,29,482,142
245.2727273,DEN,0.727272727,85.5,8,PWM,0.636363636,102.4285714,7,1782,11
96.24719101,DTW,0.112359551,74.9,10,PWM,0.134831461,71,12,668,89
55.19459459,EWR,0.291891892,87.64814815,54,PWM,0.254054054,95.82978723,47,284,185
78.92682927,IAD,0.227642276,80.60714286,28,PWM,0.227642276,78.78571429,28,493,123
47.91304348,JFK,0.22705314,84.57446809,47,PWM,0.217391304,81.93333333,45,273,207
51.22797927,LGA,0.264248705,101.7058824,51,PWM,0.259067358,98.34,50,269,193
124.5,MDW,0.25,39,1,PWM,0.5,46.5,2,895,4
128.202454,ORD,0.17791411,122.5517241,29,PWM,0.214723926,108.9428571,35,900,163
64.80113636,PHL,0.261363636,75.54347826,46,PWM,0.244318182,84.69767442,43,364,176
103.0909091,RDU,0.363636364,82.25,4,PWM,0.363636364,81,4,700,11
157.6666667,ATL,0.222222222,33.5,2,RAP,0.111111111,18,1,1230,9
114.2631579,AZA,0.210526316,65.25,4,RAP,0.315789474,51.33333333,6,873,19
146.1111111,CLT,0.555555556,75,5,RAP,0.444444444,112.25,4,1322,9
51.67961165,DEN,0.203883495,75.73809524,42,RAP,0.160194175,87.03030303,33,300,206
108.4354839,DFW,0.161290323,74.2,10,RAP,0.209677419,61.69230769,13,835,62
181.5,EWR,0.25,18,1,RAP,0,0,0,1489,4
145,IAH,0,0,0,RAP,0,0,0,1058,4
116.6666667,LAS,0.222222222,43.5,2,RAP,0.444444444,26.75,4,843,9
70.98857143,MSP,0.085714286,64,15,RAP,0.12,54.9047619,21,489,175
104.9090909,ORD,0.265151515,77,35,RAP,0.272727273,68.30555556,36,779,132
83.6,SLC,0.090909091,64.6,5,RAP,0.127272727,50.57142857,7,508,55
41.98876404,SFO,0.146067416,95.30769231,13,RDD,0.146067416,88.92307692,13,199,89
113.8026316,DEN,0.157894737,92.41666667,12,RDM,0.157894737,92.5,12,898,76
108.3709677,LAX,0.129032258,62.25,8,RDM,0.048387097,118.3333333,3,726,62
27.10666667,PDX,0.053333333,75.125,8,RDM,0.033333333,76.2,5,116,150
125.5483871,PHX,0.161290323,57.4,5,RDM,0.064516129,81.5,2,893,31
47.47926267,SEA,0.184331797,41.125,40,RDM,0.170506912,42.16216216,37,228,217
78.00645161,SFO,0.225806452,72.6,35,RDM,0.187096774,86.31034483,29,462,155
71.82258065,SLC,0.048387097,128,3,RDM,0.064516129,111.25,4,525,62
57.32962138,ATL,0.16481069,81.87837838,74,RDU,0.155902004,85.48571429,70,356,449
142.4705882,AUS,0.205882353,83.28571429,7,RDU,0.323529412,70.54545455,11,1162,34
76.57142857,BDL,0.571428571,248.0833333,12,RDU,0.571428571,255.75,12,532,21
66.52447552,BNA,0.216783217,94.32258065,31,RDU,0.265734266,85.05263158,38,442,143
88.940625,BOS,0.234375,98.16,75,RDU,0.25,95.8125,80,612,320
70.75,BUF,0.625,27.6,5,RDU,0.25,28,2,487,8
40.93975904,BWI,0.212851406,60.98113208,53,RDU,0.224899598,56.375,56,255,249
64.23684211,CLE,0.236842105,105.1111111,9,RDU,0.263157895,95.7,10,416,38
33.31734317,CLT,0.20295203,75.23636364,55,RDU,0.20295203,79.81818182,55,130,271
54.85365854,CMH,0.195121951,99.875,8,RDU,0.170731707,118.1428571,7,362,41
66.20833333,CVG,0.291666667,90.47619048,21,RDU,0.361111111,78.88461538,26,390,72
137.8064516,DAL,0.225806452,44.42857143,7,RDU,0.419354839,34.30769231,13,1052,31
42.55719557,DCA,0.232472325,92.36507937,63,RDU,0.225092251,93.85245902,61,227,271
191.4493671,DEN,0.234177215,76.16216216,37,RDU,0.246835443,74.92307692,39,1436,158
138.4345238,DFW,0.18452381,101.8709677,31,RDU,0.208333333,95.28571429,35,1061,168
76.4765625,DTW,0.1015625,81,13,RDU,0.1328125,80.94117647,17,501,128
62.64124294,EWR,0.290960452,96.72815534,103,RDU,0.257062147,106.6043956,91,416,354
100.3515625,FLL,0.234375,84.03333333,30,RDU,0.2109375,90.62962963,27,680,128
138.6774194,HOU,0.258064516,62.625,8,RDU,0.290322581,62.88888889,9,1050,31
40.74193548,IAD,0.177419355,83.13636364,22,RDU,0.185483871,83.47826087,23,224,124
138.7012195,IAH,0.195121951,61.96875,32,RDU,0.182926829,66.86666667,30,1042,164
78.39473684,IND,0.184210526,50.42857143,7,RDU,0.210526316,44.125,8,489,38
65.04790419,JFK,0.278443114,103.6989247,93,RDU,0.281437126,102.9468085,94,427,334
246.030303,LAS,0.424242424,69.85714286,28,RDU,0.560606061,67.18918919,37,2026,66
276.4444444,LAX,0.101851852,88.90909091,11,RDU,0.12037037,93.23076923,13,2239,108
62.69521411,LGA,0.246851385,118.3163265,98,RDU,0.221662469,136.3181818,88,431,397
127.7317073,MCI,0.317073171,92.15384615,13,RDU,0.317073171,92.38461538,13,904,41
77.45882353,MCO,0.294117647,76.32,50,RDU,0.252941176,72.18604651,43,534,170
58,MDT,0.666666667,36,2,RDU,0.333333333,43,1,317,3
90.63114754,MDW,0.180327869,45.90909091,22,RDU,0.172131148,44.33333333,21,632,122
97.74226804,MIA,0.340206186,77.93939394,33,RDU,0.278350515,83.44444444,27,700,97
103.9285714,MKE,0.285714286,69.25,4,RDU,0.357142857,60,5,689,14
133.5426357,MSP,0.15503876,105.65,20,RDU,0.186046512,104.125,24,980,129
102.4814815,MSY,0.148148148,59,4,RDU,0.185185185,50,5,779,27
101.1219512,ORD,0.257839721,70.59459459,74,RDU,0.216027875,78.70967742,62,646,287
87.77777778,PGD,0.666666667,121.5,6,RDU,0.777777778,104.5714286,7,645,9
55.24568966,PHL,0.254310345,87.55932203,59,RDU,0.245689655,85.05263158,57,337,232
235.3428571,PHX,0.4,58.35714286,14,RDU,0.428571429,59.53333333,15,1891,35
85.44444444,PIE,0.666666667,79.66666667,6,RDU,0.666666667,77.83333333,6,595,9
46.80645161,PIT,0.177419355,58,11,RDU,0.161290323,61.2,10,328,62
80.07142857,PVD,0.285714286,71.25,4,RDU,0.357142857,73.2,5,566,14
92.45454545,PWM,0.545454545,87,6,RDU,0.545454545,84.66666667,6,700,11
155.1111111,SAT,0.666666667,55.83333333,6,RDU,0.666666667,56.83333333,6,1224,9
317.0983607,SEA,0.098360656,49,6,RDU,0.131147541,45.875,8,2354,61
76.33333333,SFB,0.555555556,49.6,5,RDU,0.444444444,40,4,510,9
297.7826087,SFO,0.22826087,42.76190476,21,RDU,0.282608696,48.69230769,26,2400,92
198.875,SJU,0.875,50,7,RDU,0.75,35.5,6,1433,8
237.1935484,SLC,0.322580645,46.8,10,RDU,0.419354839,53.84615385,13,1823,31
99.21666667,STL,0.266666667,56.6875,16,RDU,0.316666667,56.94736842,19,667,60
79.09090909,SYR,0.545454545,33.16666667,6,RDU,0.181818182,46.5,2,519,11
85.03053435,TPA,0.305343511,94.075,40,RDU,0.290076336,99.65789474,38,587,131
60.41176471,TTN,0.235294118,58.5,4,RDU,0.235294118,69,4,373,17
62.7,VPS,0.4,40.25,4,RDU,0.5,33.4,5,582,10
150.8571429,AZA,0.142857143,75,2,RFD,0.142857143,89,2,1373,14
193.5555556,LAS,0.555555556,90,5,RFD,0.555555556,77.4,5,1455,9
143.6428571,PGD,0.285714286,67,4,RFD,0.214285714,22,3,1127,14
132.75,PIE,0.625,106.4,5,RFD,0.625,108,5,1049,8
129.625,SFB,0.25,84,2,RFD,0.25,93.5,2,1025,8
40.88135593,MSP,0.06779661,107.75,4,RHI,0.101694915,84,6,190,59
73.34308511,ATL,0.170212766,69,64,RIC,0.138297872,80.88461538,52,481,376
78.33333333,BNA,0.888888889,171.625,8,RIC,0.888888889,167.25,8,527,9
71.00483092,BOS,0.222222222,79.76086957,46,RIC,0.212560386,79.52272727,44,474,207
49.0720339,CLT,0.207627119,69.85714286,49,RIC,0.266949153,62.63492063,63,257,236
200.4754098,DEN,0.163934426,56.2,10,RIC,0.163934426,63.7,10,1482,61
150.2705882,DFW,0.364705882,59.29032258,31,RIC,0.388235294,60.6969697,33,1158,85
75.24545455,DTW,0.154545455,77.23529412,17,RIC,0.127272727,92.85714286,14,456,110
48.23333333,EWR,0.288888889,110.4038462,52,RIC,0.288888889,111.8076923,52,277,180
109.9677419,FLL,0.279569892,73.5,26,RIC,0.311827957,74.4137931,29,805,93
26.2605042,IAD,0.151260504,102.7777778,18,RIC,0.151260504,103,18,100,119
151.962963,IAH,0.259259259,55.57142857,7,RIC,0.222222222,59.33333333,6,1157,27
51.39772727,JFK,0.25,103.1818182,22,RIC,0.25,99.27272727,22,288,88
45.98141264,LGA,0.208178439,92.80357143,56,RIC,0.208178439,95.51785714,56,292,269
96.57142857,MCO,0.317460317,75.7,20,RIC,0.238095238,84.8,15,667,63
120.5483871,MIA,0.370967742,86.04347826,23,RIC,0.338709677,95.19047619,21,825,62
142.3584906,MSP,0.169811321,98,9,RIC,0.226415094,81.58333333,12,970,53
96.61764706,ORD,0.261029412,85.11267606,71,RIC,0.272058824,79.43243243,74,642,272
35.97584541,PHL,0.236714976,59.24489796,49,RIC,0.231884058,67.04166667,48,198,207
102.2222222,PIE,0.888888889,95.25,8,RIC,0.777777778,109.5714286,7,731,9
79.88888889,SFB,0.555555556,50.4,5,RIC,0.777777778,60.14285714,7,643,9
43.86538462,DEN,0.211538462,73.09090909,11,RKS,0.173076923,79.22222222,9,260,52
172.6666667,AUS,0.777777778,46.14285714,7,RNO,0.555555556,43.2,5,1405,9
59.74074074,BOI,0.185185185,45,5,RNO,0.148148148,50.25,4,335,27
170,DAL,0.333333333,159.3333333,3,RNO,0.333333333,164,3,1356,9
102.0738636,DEN,0.198863636,71.71428571,35,RNO,0.181818182,79.28125,32,804,176
164.8536585,DFW,0.280487805,49.47826087,23,RNO,0.231707317,52.42105263,19,1345,82
199,IAH,0.111111111,74,1,RNO,0.111111111,57,1,1530,9
245.5483871,JFK,0.161290323,65,5,RNO,0.290322581,45.77777778,9,2411,31
55.8089172,LAS,0.289808917,58.49450549,91,RNO,0.270700637,55.04705882,85,345,314
66.1130137,LAX,0.150684932,71.79545455,44,RNO,0.184931507,62.05555556,54,391,292
65.32258065,LGB,0.032258065,86,1,RNO,0.096774194,38.66666667,3,402,31
200.2571429,MDW,0.171428571,83,6,RNO,0.2,82.85714286,7,1680,35
160,MSP,0,0,0,RNO,0,0,0,1405,3
37.16666667,OAK,0.25,40.73333333,15,RNO,0.283333333,44.52941176,17,181,60
195.0483871,ORD,0.35483871,81.36363636,22,RNO,0.387096774,82.20833333,24,1671,62
77.02150538,PDX,0.096774194,51.22222222,9,RNO,0.064516129,86.5,6,444,93
88.40331492,PHX,0.26519337,80.97916667,48,RNO,0.215469613,86.05128205,39,601,181
74.29230769,SAN,0.307692308,44.65,20,RNO,0.307692308,45.4,20,488,65
91.96774194,SEA,0.072580645,48.22222222,9,RNO,0.096774194,48,12,564,124
48.20325203,SFO,0.219512195,79.66666667,27,RNO,0.195121951,85.45833333,24,192,123
43.41573034,SJC,0.168539326,54.06666667,15,RNO,0.146067416,61.30769231,13,188,89
61.46428571,SLC,0.114285714,114.4375,16,RNO,0.114285714,113.3125,16,422,140
58.53594771,ATL,0.137254902,98.80952381,21,ROA,0.098039216,129.4666667,15,357,153
39.5645933,CLT,0.358851675,93.96,75,ROA,0.411483254,86.01162791,86,155,209
37.17241379,IAD,0.155172414,124,9,ROA,0.206896552,104.1666667,12,177,58
53.29032258,LGA,0.225806452,79.57142857,7,ROA,0.35483871,66.81818182,11,405,31
84.84615385,ORD,0.197802198,85.33333333,18,ROA,0.175824176,91.625,16,531,91
54.81034483,PHL,0.25862069,106.8666667,15,ROA,0.310344828,101.5,18,311,58
95.5,PIE,0.5,84.42857143,7,ROA,0.571428571,68,8,668,14
74.15384615,SFB,0.307692308,53.75,4,ROA,0.307692308,66,4,594,13
103.0449438,ATL,0.078651685,128.4285714,7,ROC,0.08988764,116.75,8,749,89
52.42352941,BOS,0.188235294,83.25,16,ROC,0.188235294,79.4375,16,343,85
47.67741935,BWI,0.225806452,55.0952381,21,ROC,0.279569892,49.19230769,26,277,93
90.43220339,CLT,0.127118644,84.6,15,ROC,0.169491525,69.8,20,573,118
54.85057471,DCA,0.195402299,88.52941176,17,ROC,0.183908046,98.6875,16,296,87
50.63157895,DTW,0.070175439,116.5,8,ROC,0.070175439,116.25,8,296,114
40.06944444,EWR,0.222222222,98.75,32,ROC,0.208333333,108.6666667,30,246,144
51.65517241,IAD,0.206896552,90.16666667,12,ROC,0.206896552,79.75,12,288,58
51.02162162,JFK,0.210810811,66.35897436,39,ROC,0.194594595,63.36111111,36,264,185
48.50833333,LGA,0.208333333,95.24,25,ROC,0.191666667,97.2173913,23,254,120
137.4516129,MCO,0.225806452,71.85714286,7,ROC,0.225806452,68.57142857,7,1033,31
112.1,MSP,0,0,0,ROC,0,0,0,783,30
80.11157025,ORD,0.140495868,81.47058824,34,ROC,0.190082645,67,46,528,242
146,PGD,0,0,0,ROC,0,0,0,1143,8
49.82386364,PHL,0.142045455,73.88,25,ROC,0.164772727,71.27586207,29,257,176
130.1111111,SFB,0.444444444,173.75,4,ROC,0.333333333,230.3333333,3,1009,9
138.7096774,TPA,0,0,0,ROC,0,0,0,1079,31
68.35955056,DFW,0.191011236,93.64705882,17,ROW,0.202247191,93.44444444,18,435,89
68.5483871,PHX,0.032258065,76,1,ROW,0.096774194,36.33333333,3,433,31
114.0392157,ATL,0.215686275,65.45454545,11,RST,0.196078431,67.2,10,831,51
23.71818182,MSP,0.136363636,95.86666667,15,RST,0.145454545,91.875,16,76,110
47.83769634,ORD,0.141361257,182.7037037,27,RST,0.141361257,183.2592593,27,268,191
116.516129,ACY,0.290322581,143.8888889,9,RSW,0.35483871,124.1818182,11,982,31
78.09966777,ATL,0.156146179,68.23404255,47,RSW,0.146179402,64.02272727,44,515,301
163.9509804,BOS,0.352941176,88.86111111,36,RSW,0.343137255,81,35,1249,102
113.9423077,BWI,0.182692308,46.84210526,19,RSW,0.153846154,54.8125,16,919,104
128.7096774,CLE,0.129032258,68.5,4,RSW,0.129032258,80.75,4,1025,31
87.52459016,CLT,0.139344262,70.76470588,17,RSW,0.147540984,69.27777778,18,600,122
123.3488372,CMH,0.162790698,130.1428571,7,RSW,0.162790698,143.8571429,7,930,43
113.4423077,CVG,0.211538462,47.81818182,11,RSW,0.173076923,53.44444444,9,879,52
121.5666667,DCA,0.316666667,85.36842105,19,RSW,0.283333333,94.29411765,17,892,60
195.5714286,DEN,0.428571429,47.33333333,6,RSW,0.357142857,60,5,1607,14
138.3908046,DFW,0.252873563,91.22727273,22,RSW,0.252873563,85,22,1017,87
143.6516854,DTW,0.168539326,184.8666667,15,RSW,0.213483146,152.0526316,19,1084,89
137.1048387,EWR,0.411290323,123.4705882,51,RSW,0.459677419,115.8596491,57,1068,124
150.6129032,HPN,0.322580645,73.9,10,RSW,0.290322581,63,9,1102,31
120.0285714,IAH,0.114285714,35,4,RSW,0.028571429,53,1,861,35
124.7234043,IND,0.021276596,183,1,RSW,0.042553191,100,2,945,47
133.7580645,JFK,0.387096774,86.45833333,24,RSW,0.370967742,91.26086957,23,1074,62
142.0555556,LGA,0.244444444,188.2727273,22,RSW,0.288888889,167.4615385,26,1080,90
150.8,MCI,0,0,0,RSW,0,0,0,1155,5
148.51,MDW,0.18,62.38888889,18,RSW,0.16,61.3125,16,1105,100
184.8387097,MSP,0.064516129,41.5,2,RSW,0.096774194,34.33333333,3,1416,31
157.75,ORD,0.28125,85.97222222,36,RSW,0.2578125,83.81818182,33,1120,128
136.4579439,PHL,0.420560748,94.48888889,45,RSW,0.373831776,98.475,40,993,107
122.0857143,PIT,0.285714286,52,10,RSW,0.371428571,45.61538462,13,966,35
130.0217391,STL,0.086956522,77.5,4,RSW,0.086956522,77,4,979,46
120.7142857,TTN,0.428571429,59.33333333,3,RSW,0.571428571,47,4,1028,7
54.36458333,DEN,0.260416667,90.92,25,SAF,0.208333333,102.7,20,303,96
72.61797753,DFW,0.213483146,106.1052632,19,SAF,0.213483146,108.3157895,19,551,89
57.29032258,PHX,0.096774194,366,3,SAF,0.193548387,193,6,370,31
86.59139785,ABQ,0.225806452,53.61904762,21,SAN,0.172043011,57.6875,16,628,93
231.5836576,ATL,0.194552529,49.44,50,SAN,0.108949416,63.71428571,28,1892,257
149.4453125,AUS,0.2890625,46.05405405,37,SAN,0.1953125,52.2,25,1164,128
137.1111111,BLI,0.222222222,21.5,2,SAN,0.222222222,19,2,1142,9
214.3870968,BNA,0.209677419,54.38461538,13,SAN,0.161290323,64.6,10,1751,62
101.5483871,BOI,0.129032258,50.75,8,SAN,0.177419355,45.27272727,11,749,62
310.0752688,BOS,0.301075269,72.17857143,28,SAN,0.247311828,65,23,2588,93
265.2709677,BWI,0.296774194,59.34782609,46,SAN,0.167741935,73.26923077,26,2295,155
246.2717391,CLT,0.25,50.34782609,23,SAN,0.152173913,63.92857143,14,2077,92
112.8235294,COS,0.411764706,120.2857143,7,SAN,0.352941176,138.5,6,816,17
229.4285714,CVG,0.571428571,46.625,8,SAN,0.285714286,73,4,1865,14
155.9869281,DAL,0.209150327,53.34375,32,SAN,0.189542484,49.24137931,29,1182,153
110.8515625,DEN,0.247395833,57.82105263,95,SAN,0.236979167,56.85714286,91,853,384
150.2880795,DFW,0.245033113,99.40540541,74,SAN,0.238410596,98.81944444,72,1171,302
236.6241135,DTW,0.14893617,51.28571429,21,SAN,0.120567376,47.82352941,17,1956,141
75.14285714,ELP,0.357142857,57,5,SAN,0.285714286,75,4,636,14
92.77777778,EUG,0.666666667,30,6,SAN,0.666666667,40.66666667,6,850,9
286.6774194,EWR,0.438709677,77.26470588,68,SAN,0.296774194,89.34782609,46,2425,155
47.63636364,FAT,0.136363636,64.08333333,12,SAN,0.136363636,62.66666667,12,314,88
276.3870968,FLL,0.35483871,55.36363636,11,SAN,0.290322581,61.55555556,9,2269,31
330.6129032,HNL,0.048387097,45.33333333,3,SAN,0.048387097,38.66666667,3,2614,62
164.1060606,HOU,0.227272727,45,15,SAN,0.212121212,44.35714286,14,1313,66
263.1827957,IAD,0.322580645,62.86666667,30,SAN,0.172043011,86.375,16,2253,93
166.8924731,IAH,0.150537634,87.32142857,28,SAN,0.091397849,116.4705882,17,1303,186
215.8709677,IND,0.161290323,41,5,SAN,0.193548387,23.16666667,6,1782,31
299.9848485,JFK,0.340909091,91.86666667,90,SAN,0.276515152,94.64383562,73,2446,264
319.8387097,KOA,0.193548387,34.16666667,6,SAN,0.064516129,65.5,2,2556,31
49.58058252,LAS,0.238834951,60.97560976,123,SAN,0.217475728,61.375,112,258,515
25.2687747,LAX,0.148221344,62.26666667,75,SAN,0.128458498,67.36923077,65,109,506
342.2903226,LIH,0.129032258,51.5,4,SAN,0.064516129,35,2,2676,31
169.9662921,MCI,0.179775281,69.4375,16,SAN,0.157303371,73.92857143,14,1334,89
263.5283019,MCO,0.396226415,47.47619048,21,SAN,0.320754717,43.29411765,17,2149,53
212.2822581,MDW,0.25,70.74193548,31,SAN,0.258064516,69.78125,32,1728,124
275.0322581,MIA,0.064516129,439.5,2,SAN,0.064516129,388.5,2,2267,31
211.9677419,MKE,0.193548387,69.5,6,SAN,0.193548387,68.33333333,6,1739,31
49.77419355,MRY,0.193548387,50,6,SAN,0.096774194,88,3,375,31
191.0057803,MSP,0.138728324,50.04166667,24,SAN,0.098265896,47.47058824,17,1532,173
199.6451613,MSY,0.35483871,56.45454545,11,SAN,0.290322581,68.11111111,9,1599,31
60.59598854,OAK,0.217765043,63.94736842,76,SAN,0.255014327,60.61797753,89,446,349
323.0645161,OGG,0.048387097,252.6666667,3,SAN,0.064516129,178,4,2541,62
136,OKC,0.352941176,33.16666667,6,SAN,0,0,0,1137,17
171.7419355,OMA,0.064516129,102,2,SAN,0.129032258,75.25,4,1313,31
209.7751678,ORD,0.211409396,99.41269841,63,SAN,0.184563758,107.9454545,55,1723,298
118.0436893,PDX,0.111650485,75.7826087,23,SAN,0.131067961,70.25925926,27,933,206
274.127907,PHL,0.23255814,53.5,20,SAN,0.197674419,50.11764706,17,2370,86
51.32527473,PHX,0.276923077,63.61111111,126,SAN,0.265934066,64.48760331,121,304,455
66.28358209,RNO,0.23880597,55.8125,16,SAN,0.268656716,50.83333333,18,488,67
142.2112676,SAT,0.211267606,54.53333333,15,SAN,0.183098592,60,13,1129,71
49.66666667,SCK,0.666666667,39.16666667,6,SAN,0.666666667,39.16666667,6,423,9
138.4647577,SEA,0.167400881,69.80263158,76,SAN,0.171806167,73.35897436,78,1050,454
62.42634561,SFO,0.230878187,51.72392638,163,SAN,0.208215297,57.01360544,147,447,706
57.43923241,SJC,0.153518124,52.65277778,72,SAN,0.200426439,48.21276596,94,417,469
86.29032258,SLC,0.119815668,71.84615385,26,SAN,0.092165899,79.6,20,626,217
68.61390887,SMF,0.119904077,63.6,50,SAN,0.139088729,59.89655172,58,480,417
194.2268041,STL,0.309278351,58.9,30,SAN,0.216494845,64.19047619,21,1557,97
73,STS,0.064516129,19,2,SAN,0.064516129,40.5,2,508,31
260.4193548,TPA,0.225806452,42.57142857,7,SAN,0.290322581,42.11111111,9,2087,31
154.3571429,TUL,0.142857143,43,2,SAN,0.071428571,40,1,1237,14
56.65517241,TUS,0.293103448,52.82352941,17,SAN,0.293103448,54.64705882,17,367,58
118.8745981,ATL,0.131832797,77.95121951,41,SAT,0.144694534,70.86666667,45,874,311
109.3225806,BNA,0.241935484,45.33333333,15,SAT,0.241935484,50.53333333,15,822,62
176.2528736,BWI,0.252873563,70.18181818,22,SAT,0.275862069,68.91666667,24,1407,87
142.8440367,CLT,0.137614679,76.8,15,SAT,0.155963303,68.58823529,17,1095,109
104.1764706,COS,0.470588235,62.75,8,SAT,0.470588235,46.625,8,732,17
137.5384615,CVG,0.153846154,66.5,2,SAT,0.153846154,60,2,1024,13
44.15972222,DAL,0.1875,48.48148148,54,SAT,0.225694444,47.98461538,65,248,288
109.2980769,DEN,0.139423077,68.75862069,29,SAT,0.158653846,56.78787879,33,794,208
43.22629969,DFW,0.232415902,89.40789474,76,SAT,0.235474006,90.67532468,77,247,327
159.597561,DTW,0.097560976,79.125,8,SAT,0.085365854,91.28571429,7,1214,82
67.04597701,ELP,0.172413793,38.73333333,15,SAT,0.183908046,49.4375,16,496,87
203.7741935,EWR,0,0,0,SAT,0.032258065,31,1,1569,31
151.1666667,FLL,0,0,0,SAT,0,0,0,1145,24
35.50326797,HOU,0.222222222,58.38235294,34,SAT,0.183006536,61.42857143,28,192,153
172.2253521,IAD,0.352112676,85.32,25,SAT,0.225352113,111.875,16,1362,71
38.6223176,IAH,0.13304721,117.1290323,31,SAT,0.137339056,113.59375,32,191,233
210.2903226,JFK,0.096774194,66,3,SAT,0.096774194,59.66666667,3,1587,31
135.4206897,LAS,0.15862069,66.7826087,23,SAT,0.206896552,66.93333333,30,1069,145
156.0204082,LAX,0.106122449,51.15384615,26,SAT,0.142857143,50.02857143,35,1211,245
94.5,MCI,0.15625,30.4,5,SAT,0.21875,40.28571429,7,706,32
140.8170732,MCO,0.219512195,71.11111111,18,SAT,0.219512195,57.88888889,18,1041,82
136.6292135,MDW,0.213483146,79.89473684,19,SAT,0.292134831,62.53846154,26,1036,89
153.6451613,MIA,0.064516129,190,2,SAT,0.032258065,358,1,1143,31
145.1341463,MSP,0.134146341,69.36363636,11,SAT,0.146341463,59.58333333,12,1097,82
68.75555556,MSY,0.244444444,68.54545455,11,SAT,0.222222222,67.3,10,494,45
188,OAK,0,0,0,SAT,0.125,41.33333333,3,1476,24
144.7142857,ONT,0.214285714,39,3,SAT,0.642857143,44,9,1166,14
141.7616279,ORD,0.197674419,86.61764706,34,SAT,0.261627907,71,45,1041,172
178.4888889,PHL,0.177777778,74.625,8,SAT,0.266666667,64.75,12,1496,45
110.9372197,PHX,0.174887892,66.8974359,39,SAT,0.188340807,75.57142857,42,843,223
162.4444444,RDU,0.666666667,72.83333333,6,SAT,0.777777778,72.14285714,7,1224,9
140.9577465,SAN,0.112676056,44.125,8,SAT,0.154929577,50.72727273,11,1129,71
230.3870968,SEA,0.096774194,81.66666667,3,SAT,0.258064516,48,8,1774,31
137.1111111,SFB,0.666666667,52.66666667,6,SAT,0.666666667,54.66666667,6,1042,9
197.7741935,SFO,0.129032258,58,4,SAT,0.032258065,60,1,1482,31
183.1111111,SJC,0.666666667,120,6,SAT,0.666666667,147.6666667,6,1454,9
144.6626506,SLC,0.108433735,53.33333333,9,SAT,0.072289157,62,6,1087,83
